,Limiting_reaction,Name,delta_H,dGr_lim
394,II step,Cr5S6/Cr2S3,-0.12475260304545377,1.718541003968161
76,II step,Ti2S/TiS2,-0.35269587888888965,1.7244783240570465
159,II step,Mo2S3/MoS2,-0.19209084385416497,1.738543690952918
117,II step,V3S/VS,-0.4738617209374991,1.7554807407890134
164,II step,In3S4/In2S3,-0.09006612936607084,1.7604601503043114
277,II step,Ta2S/TaS2,-0.6144288364444445,1.763685794354195
261,II step,Nd5S4/NdS2,-0.027218428402783212,1.7708870185476733
211,II step,LaS/La5S8,0.10197357186298195,1.7783303810267892
239,I step,Cu7S4/Cu3S2,0.07897576042803092,1.7870080201819978
279,II step,Ta3S2/Ta5S8,-0.40158016003590347,1.8064333532375434
280,II step,Ta3S2/Ta7S12,-0.4270635253017565,1.806894862009218
283,II step,Ta5S8/Ta7S12,-0.025483365265853042,1.8106638503112258
290,II step,Ta6S/TaS2,-1.0517870840158727,1.8113773104415416
126,II step,V5S4/V3S4,-0.22000602047618334,1.814987380438473
93,II step,Ti8S3/TiS2,-0.5883249155050496,1.8548467326984452
10,II step,Nb14S5/NbS,-0.49323157296052855,1.8700638670134548
427,II step,Ta4MoS8/Ta4MoS10,-0.11404087500683624,1.883825928060073
276,II step,Ta2S/Ta7S12,-0.613398536701757,1.8900806475824226
275,II step,Ta2S/Ta5S8,-0.587915171435904,1.8983317434028066
217,II step,HfS/HfS2,-0.1154894779687472,1.898818692621174
312,II step,ZrS/Zr5S8,-0.07764181798076897,1.907180003722873
320,II step,Dy5S7/Dy2S3,-0.00039227104687444836,1.9130188972079694
9,II step,Nb14S5/Nb7S8,-0.5682354672105285,1.914573916249861
289,II step,Ta6S/Ta7S12,-1.0507567842731853,1.9193532444059687
73,II step,Ti2S/Ti7S12,-0.41752710874268906,1.9259165467014518
288,II step,Ta6S/Ta5S8,-1.0252734190073323,1.928019508386945
333,I step,Eu3S4/Eu2S3,0.24102208129761893,1.92840689995462
7,II step,Nb14S5/Nb3S5,-0.7607331835855282,1.941359560058394
8,II step,Nb14S5/Nb5S8,-0.744151948954118,1.9592210764347286
259,II step,Nd5S4/Nd5S9,-0.08950035968254144,1.9613295180287036
113,II step,V3S/V3S4,-0.6853542080803499,1.9752237179608576
23,II step,Nb7S8/Nb3S5,-0.19249771637499968,1.9815380257711945
38,II step,Tb5S7/Tb2S3,-0.0040027897968748505,2.0021834742432105
28,II step,NbS/Nb3S5,-0.26750161062499966,2.010108978351729
286,II step,Ta6S/Ta2S,-0.43735824757142827,2.025989132834601
313,II step,ZrS/ZrS2,-0.1635879570833334,2.02911598605213
72,II step,Ti2S/Ti5S8,-0.44128449482906196,2.031159150667245
24,II step,Nb7S8/Nb5S8,-0.17591648174358943,2.0359583830024706
29,II step,NbS/Nb5S8,-0.2509203759935894,2.054746657957523
90,II step,Ti8S3/Ti7S12,-0.653156145358849,2.065295981739538
514,II step,Li3VS3/Li3VS4,-0.01306334017857158,2.0665780118557286
71,II step,Ti2S/Ti2S3,-0.45150130261111143,2.1045606158510757
258,II step,Nd5S4/Nd4S7,-0.13554397005997854,2.106477386930194
30,II step,NbS/Nb7S8,-0.07500389424999998,2.11486913781369
395,II step,Cr5S6/Cr3S4,-0.076972605974027,2.120869201526162
264,II step,NdS/Nd3S4,-0.018814307165178512,2.132338017388829
423,II step,SmEuS2/Sm3Eu3S8,-0.012046520892856183,2.139546155498749
224,II step,SmS/Sm3S4,-0.02371745196428332,2.1483621096696854
354,II step,GdS/Gd3S4,-0.028345770558035,2.151999131296103
287,II step,Ta6S/Ta3S2,-0.6236932589714288,2.154980331332494
413,II step,PrS/Pr3S4,-0.024590955438992257,2.158214518928025
115,II step,V3S/V5S4,-0.4653481876041665,2.1583509608435834
6,II step,Nb14S5/Nb3S4,-0.7275368742105297,2.160552437275019
89,II step,Ti8S3/Ti5S8,-0.6769135314452219,2.1728028737007117
303,II step,Zr5S8/ZrS2,-0.08594613910256443,2.2120199595460157
298,II step,Zr2S/ZrS2,-0.5837042575000029,2.2317262104156477
296,II step,Zr2S/Zr5S8,-0.49775811839743844,2.238892119822787
215,II step,Hf2S/HfS2,-0.6352752926041656,2.2399906631315245
323,II step,DyS/Dy3S4,-0.039026108772323376,2.250259895732052
88,II step,Ti8S3/Ti2S3,-0.6871303392272714,2.2506391736893145
209,II step,LaS/La3S4,-0.02921018448660684,2.3350352064750517
512,II step,CaSm2S3/Ca(SmS2)2,-0.050423073511908445,2.35479794176611
74,II step,Ti2S/Ti9S10,-0.4217110460233928,2.3997237605643393
309,II step,Zr9S2/ZrS2,-1.1469139517424232,2.408870255080244
274,II step,Ta2S/Ta3S2,-0.18633501140000053,2.4129627283282806
135,II step,VS/V3S4,-0.21149248714285074,2.4147096723045465
399,II step,ScS/Sc2S3,-0.09625055328124876,2.4161788005450813
386,II step,Y5S7/Y2S3,-0.00406212896354452,2.4363898525018826
474,II step,SmGdS2/SmGdS3,-0.07566701649999619,2.448427586197859
412,II step,PrS/Pr2S3,-0.08174725511458547,2.4641434505954125
263,II step,NdS/Nd2S3,-0.0794186010312492,2.465271764304296
307,II step,Zr9S2/Zr5S8,-1.0609678126398587,2.4660203408805037
439,II step,Li7Sb2S/Li7(SbS)2,-0.18748294892424233,2.5042904025575217
401,II step,Ho5S7/Ho2S3,-0.007328507713541654,2.5085176424134445
223,II step,SmS/Sm2S3,-0.09278291325000021,2.5088233224695795
353,II step,GdS/Gd2S3,-0.10104142428125096,2.5105803013757138
1,II step,Er5S7/Er2S3,-0.008525705074651668,2.5234376447292277
199,I step,La2S3/La5S8,0.1797709156442302,2.567489560567722
91,II step,Ti8S3/Ti9S10,-0.6573400826395528,2.5728538526865656
476,II step,YScS2/YScS3,-0.12801439153124727,2.5772713620638097
208,II step,LaS/La2S3,-0.07779734378124825,2.590875466382652
297,II step,Zr2S/ZrS,-0.4201163004166695,2.636946659142683
40,II step,TbS/Tb2S3,-0.11913443878125074,2.638384121552761
295,II step,Zr2S/Zr3S4,-0.5962677639880991,2.676193161294775
322,II step,DyS/Dy2S3,-0.13173408878125148,2.678914181013175
27,II step,NbS/Nb3S4,-0.23430530125000115,2.7207803942080346
311,II step,ZrS/Zr3S4,-0.17615146357142963,2.7350629145229117
188,II step,CeS/Ce3S4,-0.11130387341517745,2.7437645497371754
75,II step,Ti2S/TiS,-0.4647052406944452,2.769818236059284
387,II step,YS/Y2S3,-0.1400892537812517,2.7940689812932913
41,II step,TbS/Tb5S7,-0.11513164898437589,2.7974342833801487
441,II step,LaTmS2/LaTmS3,-0.14261767128125058,2.8128707202172105
306,II step,Zr9S2/Zr3S4,-1.1594774582305192,2.848506895038346
403,II step,HoS/Ho2S3,-0.15567016961458302,2.856471652222454
324,II step,DyS/Dy5S7,-0.13134181773437703,2.870388001964475
388,II step,YS/Y5S7,-0.13602712481770718,2.883488763491144
187,II step,CeS/Ce2S3,-0.1675844457812472,2.8910667031682706
308,II step,Zr9S2/ZrS,-0.9833259946590897,2.897125743830676
92,II step,Ti8S3/TiS,-0.7003342773106052,2.8997081161264733
3,II step,ErS/Er2S3,-0.17100688711458467,2.9063633590873152
214,II step,Hf2S/HfS,-0.5197858146354184,2.922334604152225
404,II step,HoS/Ho5S7,-0.14834166190104137,2.943460154674707
163,I step,In2S3/In5S8,0.12272489457211577,2.9454125168433265
4,II step,ErS/Er5S7,-0.162481182039933,3.002094787676837
143,II step,Tm8S11/Tm5S7,-0.009523246920227546,3.0270454312820902
145,II step,TmS/Tm5S7,-0.17679725148437386,3.0702795962809155
146,II step,TmS/Tm8S11,-0.16727400456414632,3.0731618739475035
408,II step,Pr3S4/Pr2S3,-0.057156299675593214,3.0760013139301883
257,II step,Nd5S4/Nd3S4,-0.32732486718254505,3.0962951937900343
201,II step,La3S4/La2S3,-0.04858715929464141,3.102555986197853
144,II step,TmS/Tm2S3,-0.20201280753125017,3.1029653333648204
256,II step,Nd5S4/Nd2S3,-0.38792916104861574,3.104591399586509
250,II step,Nd3S4/Nd2S3,-0.06060429386607069,3.1311392581352315
22,II step,Nb7S8/Nb3S4,-0.15930140700000117,3.1752138365037936
185,II step,Ce3S4/Ce2S3,-0.05628057236606976,3.185671010030461
142,II step,Tm8S11/Tm2S3,-0.034738802967103855,3.1923757116167693
191,II step,Lu3S4/Lu2S3,-0.06344095146131412,3.1982930046224993
422,I step,Al2S3/Al5S8,0.12761152511057805,3.224783859711671
351,II step,Gd3S4/Gd2S3,-0.07269565372321596,3.2277426415349346
221,II step,Sm3S4/Sm2S3,-0.06906546128571689,3.2297457480693694
141,II step,Tm5S7/Tm2S3,-0.02521555604687631,3.2337082817004372
192,II step,LuS/Lu2S3,-0.24543233511458684,3.2363204184370487
193,II step,LuS/Lu3S4,-0.18199138365327272,3.2553341253443246
305,II step,Zr9S2/Zr2S,-0.5632096942424202,3.3654480962690623
87,II step,Ti8S3/Ti2S,-0.23562903661615997,3.4192676363952277
317,II step,Dy3S4/Dy2S3,-0.0927079800089281,3.5362227515754228
451,II step,Sb4Pb4S11/Sb6Pb6S17,-0.06075004350272217,3.658280056414103
260,II step,Nd5S4/NdS,-0.30851056001736654,4.70289048779204
243,II step,Cu9S5/Cu7S4,-0.05379482236404251,5.447037865151652
318,II step,Dy3S4/Dy5S7,-0.09231570896205366,5.971028533126585
