,Limiting_reaction,Name,delta_H,dGr_lim
8643,II step,Bi4Au4S9/BiAuS4,-0.021509469000000003,0.5111015412857141
5235,II step,TlTcS3/TlTcS4,0.027037143999999902,0.5111310489999998
2359,II step,NbHgS3/NbHgS4,0.07112562599999994,0.5111941629999999
3440,II step,HfSnS3/HfSnS4,0.16232073300000005,0.5112040149999997
147,I step,MnGeS2/Mn3Ge3S8,0.07968354200000005,0.5112063990000006
2039,II step,K2Nb2S5/KNbS4,0.20204079099999994,0.511238348
5464,II step,Ga2FeS2/Ga2FeS3,-0.007693170999999999,0.511252399
7328,II step,Cs2Cr2S5/CsCrS6,0.31015563,0.5112874514285717
3689,I step,ZrAg3S4/ZrAg3S5,0.0717985040000001,0.511382641
831,I step,CrHgS3/CrHgS6,0.225906491,0.5114672213333332
6330,II step,Tl2Te2S3/TlTeS3,-0.038565039999999995,0.5114878363333334
7371,II step,SnRuS2/SnRuS6,0.056699454999999954,0.5115652070000001
7730,II step,Tc3Ni3S8/TcNiS3,0.02953267100000001,0.5116103110000001
2339,I step,Cu3Ni3S8/CuNiS6,0.18911111400000002,0.5116710270999999
2027,II step,RbNbS3/Rb2Nb2S9,0.19430708899999982,0.5117844533333331
9386,I step,TlCoS3/Tl2Co2S7,0.05625790400000008,0.5118225670000003
5554,I step,Ge(TeS2)2/GeTe2S5,0.07753783499999994,0.5118914680000004
6300,I step,TlAuS3/TlAuS6,0.19968223599999996,0.5119707516666667
3601,II step,ReAu3S4/ReAu3S8,-0.031138778000000034,0.5120539547499999
3558,II step,AlOsS3/AlOsS4,0.02961719000000007,0.5121250000000002
6155,II step,InGe3S4/InGe3S8,0.02297133200000001,0.512177017
2411,II step,Cr(CoS2)3/CrCo3S8,0.001768588999999987,0.5122204560000001
9916,II step,Sn(AuS)4/Sn(AuS2)4,-0.075149507,0.5123647117500001
4079,II step,TaCo3S4/Ta(CoS2)3,0.08283817799999993,0.5126242090000006
3911,II step,MgTe3S4/MgTe3S8,-0.0030343529999999896,0.51264728925
1266,II step,GaNi3S4/GaNi3S8,0.02906602700000005,0.512657366
985,I step,CsSbS3/Cs2Sb2S7,0.06547778799999993,0.5127242499999998
265,II step,IrRhS4/IrRhS6,0.05485969800000001,0.5128137119999998
3493,II step,Tl2Rh2S5/TlRhS3,0.01721376200000002,0.5128630199999993
2394,II step,Tl2HgS4/Tl2HgS5,-0.0030992629999999632,0.5129141480000001
4051,I step,LiAuS4/LiAuS6,0.23032367200000003,0.5129290660000001
9660,II step,SbAuS3/SbAuS4,-0.017229855000000016,0.5129634860000003
2044,II step,KNbS3/KNbS6,0.28092300800000003,0.5129918636666666
2748,II step,ScHg3S4/ScHg3S8,0.06990504200000003,0.5130077287500001
7350,II step,Li2Cr2S5/LiCrS3,0.05406212799999999,0.5130482880000002
6289,II step,TlAuS2/Tl2Au2S5,0.006945729000000012,0.5133112290000001
1592,II step,VCr2S5/V(CrS3)2,0.045827269999999976,0.5135237699999999
5802,II step,Te2PbS5/Te2PbS6,-0.01472186999999997,0.513699371
10234,II step,Ga2GeS2/Ga2GeS5,0.12002551500000003,0.5138193020000001
4134,II step,Mn3Ru3S8/MnRuS3,0.04046380499999991,0.5138254020000002
9668,I step,Pt(AuS2)2/PtAu2S5,0.05599111400000001,0.5142226380000001
4175,I step,RhPbS3/RhPbS4,0.10735571300000002,0.51449919
5371,II step,Sr2In2S5/Sr4In4S11,0.07191908399999991,0.5145404400000011
3593,I step,Pb(AuS2)2/PbAu2S5,0.07108920900000004,0.5147218680000001
9645,II step,TiTlS2/TiTlS4,0.2858598240000001,0.51475838
8565,II step,Hf(AuS)3/HfAu3S4,0.038570642000000044,0.5149324389999999
5837,II step,KMoS2/K2Mo2S5,0.03188025900000002,0.5150102660000009
3069,II step,MnCoS2/MnCoS3,-0.0004974009999999529,0.515201137
1754,II step,ZrTlS2/ZrTlS4,0.35341286699999985,0.5152908195000001
927,II step,IrRuS4/IrRuS6,0.05547446,0.5154042319999999
7133,II step,K2In2S3/KInS4,0.17206346999999989,0.5154654374000001
3990,II step,Ni(PtS2)2/Ni(PtS3)2,0.026665806999999986,0.5157538264999997
8128,II step,SnHg2S3/Sn(HgS2)2,0.027369857000000053,0.5159691039999998
1990,II step,Ge4PtS4/Ge4PtS6,-0.011945725000000018,0.5160437280000001
7605,II step,RbCoS2/RbCoS3,0.05200850999999995,0.5161315890000004
8061,II step,GeRu2S5/Ge(RuS3)2,0.02042293500000003,0.5161446710000002
2047,II step,K2Nb2S9/KNbS6,0.07862162500000003,0.5161594066666666
4898,II step,As(AuS)3/AsAu3S8,-0.113086521,0.5162761514
9705,II step,Mg(AuS)3/MgAu3S8,-0.025847196999999933,0.5164566316000001
1914,II step,In4NiS6/In4NiS8,0.00833708100000008,0.5165724869999999
7634,II step,Cu2Re2S5/CuReS6,0.01719743000000007,0.5166013297142857
9796,II step,K2Ti2S5/KTiS4,0.28774273400000006,0.5168142760000007
1387,I step,In2GaS4/In2GaS5,0.12328636599999998,0.5168937790000001
4684,II step,Rb2Ir2S5/RbIrS4,0.10354530799999995,0.5170117873333337
181,II step,Li2RuS2/Li2RuS4,0.11374032499999998,0.517206979
2401,II step,TaTeS2/TaTeS6,0.22074622,0.5172820637500001
3693,I step,ZrAgS2/Zr2Ag2S5,0.14572286600000006,0.5173440159999991
7403,II step,VSnS2/VSnS6,0.23172444100000011,0.5173480030000001
1806,II step,Mn3Ir3S8/MnIrS6,0.10435688500000007,0.5173684827
1367,II step,Co3ReS4/Co3ReS6,0.02150422299999999,0.5175069104999999
7038,II step,HfWS4/HfWS6,0.22285938299999986,0.5177025814999991
10074,I step,BaTaS3/BaTaS4,0.3055467599999999,0.5177412789999991
3345,II step,Mn(SnS2)2/MnSn2S5,-0.0017165550000000085,0.5177881920000003
8475,II step,CoPtS3/CoPtS4,-0.0051285030000000065,0.517817419
9901,II step,Rb2Zr2S5/RbZrS3,0.13540971299999982,0.5180179880000004
2396,II step,TaTe3S4/TaTe3S5,0.015764594000000076,0.5180369099999993
7808,II step,AgOsS2/AgOsS4,-0.020469605999999918,0.5180887875
7263,II step,Cu2AuS3/Cu2AuS5,-0.08583784100000003,0.5181573804999999
9388,II step,TlCoS3/Tl2Co2S9,0.021561325000000076,0.5182067163333333
6077,II step,Mn2Tl2S5/MnTlS4,0.05868440899999994,0.5183373190000005
3136,II step,SrSnS3/SrSnS4,0.11437571099999988,0.5186242269999992
5614,II step,MnTe3S5/MnTe3S8,-0.09317123899999996,0.5186413493333333
1088,II step,ZrReS4/ZrReS6,0.18938064599999982,0.5187409060000001
4613,II step,TaInS4/TaInS6,0.11892723999999999,0.5189687835000001
10139,II step,VOsS4/VOsS6,0.08573460599999994,0.5189913444999998
1153,II step,MnGaS3/MnGaS4,0.04532295399999997,0.5191290820000005
2992,II step,InRhS2/InRhS4,0.07717180200000007,0.5191322969999999
2085,II step,Ge2OsS2/Ge2OsS3,-0.029143154000000004,0.5191776259999998
8374,II step,RhAuS2/RhAuS4,-0.015063464000000026,0.5192637550000001
1777,II step,MnIr3S4/Mn(IrS2)3,0.0017635819999999303,0.5192903775
610,II step,TiPdS3/TiPdS6,0.23432338200000002,0.5193663303333329
8953,I step,Cr3InS6/Cr3InS8,0.15353584199999992,0.5195890255000002
9551,II step,GeAuS/Ge3Au3S8,-0.05954289399999996,0.5196364578000001
2280,II step,Co3OsS4/Co3OsS8,0.019968211000000013,0.5196384597500001
5698,I step,Mn(NiS2)3/MnNi3S8,0.07678288200000005,0.5196821639999998
9920,II step,SnAu3S4/SnAu3S8,-0.06119316800000002,0.51969125325
6656,I step,CoAuS2/Co3Au3S8,0.05551934199999997,0.5198465715
9375,II step,NbIrS4/NbIrS6,0.10694539599999997,0.5199326849999997
483,I step,Cu2RuS4/Cu2RuS5,0.01909846000000004,0.5202390929999998
1843,II step,Sc(Cr2S3)2/Sc(Cr2S5)2,0.17128646400000014,0.5202833949999999
9584,II step,Ge3AuS4/Ge3AuS8,0.016964316000000035,0.52062772
6563,II step,Ni2SnS2/Ni2SnS3,-0.032388627999999975,0.5207410659999998
9607,II step,Ni(Au2S3)2/Ni(AuS2)4,-0.046622932000000006,0.520824857
4638,II step,Mn(BiS2)2/MnBi2S5,-0.0029330250000000335,0.520906868
1245,II step,IrPbS2/IrPbS3,0.04527592699999994,0.5209290320000002
9144,II step,Ni3Pd3S8/NiPdS4,0.020868479999999967,0.5209364060000001
8693,II step,ZrTcS4/ZrTcS6,0.19585275700000015,0.5214110275000001
6901,I step,Zn(As2S3)2/Zn(AsS2)4,0.023212253999999988,0.5214799060000002
2096,II step,Ge4OsS6/Ge4OsS8,0.011106491000000052,0.5216628490000002
6647,II step,Co(AuS)2/CoAu2S3,-0.025475084999999953,0.5217163350000003
7204,II step,Cu(AuS)4/Cu(Au2S3)2,-0.062721431,0.5220677295
7652,II step,Na2Ta2S5/Na2Ta2S9,0.30252993100000003,0.5224000800000002
8445,II step,Ru(AuS)2/RuAu2S5,-0.05183196099999998,0.5226416479999999
3897,I step,VCu3S4/VCu3S8,0.22883743099999998,0.5227800547499999
8574,II step,HfAuS3/HfAuS4,0.11358630599999997,0.5227805069999993
4910,I step,AsAuS2/AsAuS3,0.10229367,0.522835312
8777,I step,AlNiS2/AlNiS4,0.28226321899999995,0.5228516294999999
3147,II step,Cs2Tc2S5/Cs2Tc2S7,0.10224688000000004,0.5228814239999995
6057,I step,Ni2RhS3/Ni4Rh2S7,0.04252672199999996,0.5229088280000003
9564,II step,Ge2Au2S5/GeAuS4,-0.03351217500000003,0.5229574710000002
4272,II step,Na2CuS2/Na2CuS4,0.050679684,0.523107166
1706,II step,Ti(CrS2)2/TiCr2S5,0.048180938000000006,0.5231742749999988
3494,I step,Tl2Rh2S5/Tl2Rh2S7,0.12104880799999995,0.5232621955000001
3788,II step,Os3(Pt3S4)2/OsPt2S3,0.00181567699999996,0.5233012220000006
3480,I step,Y(AgS2)2/YAg2S5,0.1435227389999999,0.5233857249999998
7797,II step,RbTcS3/RbTcS4,0.08172774300000007,0.523776249
9875,II step,BeAs3S4/BeAs3S8,-0.03669536100000004,0.5239588875
3163,II step,TlInS/Tl2In2S7,0.041664839000000065,0.5240532494
5217,II step,ZrAu3S4/ZrAu3S8,0.07168006900000001,0.5240857050000001
9455,II step,CdSnS2/CdSnS4,0.07566046700000006,0.5240994510000001
1501,II step,NbCu2S3/NbCu2S5,0.05816537100000008,0.5241045734999998
8338,II step,RbLiS/RbLiS2,0.08129549999999997,0.5244419360000001
7743,II step,ZrPbS2/ZrPbS6,0.4359524250000001,0.524676315
9919,II step,Sn(AuS)3/SnAu3S8,-0.094810903,0.5249946148000001
9014,II step,MgInS2/MgInS4,0.12791442799999997,0.5251252069999999
5838,II step,KMoS2/KMoS4,0.16453886000000018,0.5252228104999999
8073,II step,Ge3Ru3S8/GeRuS6,0.024168015000000098,0.5253496281999996
907,II step,V(AgS)2/VAg2S5,0.027855754000000066,0.5253757703333335
953,II step,Ti2GeS4/Ti2GeS6,0.15595889100000004,0.5254641389999994
6828,II step,MnInS2/MnInS4,0.046471655000000056,0.5255150480000002
3061,II step,MnCo3S4/MnCo3S8,0.052378833000000014,0.5255629505000001
9221,II step,TaCuS4/TaCuS6,0.11309039599999993,0.5255682794999998
6419,II step,CsCuS/Cs2Cu2S9,0.14976930599999994,0.5256748112857141
3650,I step,Al2SnS4/Al2SnS5,0.12538313899999998,0.5257634230000008
5159,II step,SrPtS2/SrPtS4,0.26516652100000004,0.525858726
8839,I step,Mn(HgS2)2/MnHg2S5,0.04386961500000003,0.526175683
2632,II step,IrPtS4/IrPtS6,0.040250539999999946,0.5262768749999998
1338,II step,LiLaS2/LiLaS4,0.4673490519999999,0.5263808064999997
9940,II step,Sn3AuS4/Sn3AuS8,0.005216955999999939,0.5265488619999998
6075,II step,MnTlS2/MnTlS4,0.07705283200000002,0.5266947925000001
2428,II step,Cr3CoS4/Cr3CoS8,0.07973480200000005,0.5267357220000002
6993,II step,CoCu2S3/Co(CuS2)2,-0.029695808999999962,0.5267635349999997
5143,II step,Ru(PtS2)2/RuPt2S5,0.0072254539999999645,0.526771611
7063,II step,OsAu2S3/Os(AuS3)2,-0.050199569,0.5267788380000001
4550,II step,Li2Ir2S5/LiIrS4,0.06973397700000006,0.5268509756666666
2419,II step,CrCoS2/CrCoS4,0.06306672099999999,0.52690437
489,II step,RbAgS/RbAgS2,0.020975053999999993,0.5269988910000003
347,II step,HgGe4S3/Hg(Ge2S3)2,-0.08710569099999993,0.5270933713333332
5475,II step,ReTc2S5/Re(TcS3)2,0.03838551000000001,0.5272433059999999
3034,II step,Rb2Ta2S5/Rb2Ta2S9,0.292817235,0.5272614400000002
9710,II step,MgAuS2/MgAuS4,0.09605729600000001,0.5272975149999999
378,II step,Hg3GeS3/Hg3GeS8,-0.09312361400000002,0.5273714310000001
7500,II step,Ti(TeS2)2/TiTe2S5,0.017579674000000045,0.5273974190000006
5281,I step,KAlS2/KAlS4,0.429122448,0.5276205594999999
7410,II step,Li2Pd2S5/LiPdS3,0.02849972199999995,0.5277809929999995
1265,II step,Ga(Ni2S3)2/Ga(NiS2)4,0.022214948999999984,0.5278090495000001
4201,II step,Na2Au2S3/NaAuS2,-0.031470715999999954,0.5280296050000004
4241,I step,Sn(OsS2)2/SnOs2S5,0.086496711,0.5281956390000007
4196,II step,NaAuS/NaAuS2,-0.011319696999999906,0.528198985
8350,II step,NbGeS3/NbGeS6,0.17402648899999995,0.5282435460000001
8585,I step,Cu(GeS)3/CuGe3S4,0.04015916599999991,0.5282630380000004
4195,II step,NaAuS/Na2Au2S3,0.020151019000000048,0.5283683649999995
2994,II step,In2Rh2S5/InRhS4,0.04149007800000004,0.5285824183333334
864,II step,HfCuS4/HfCuS6,0.17146015199999998,0.5286204580000002
5840,II step,K2Mo2S5/KMoS4,0.13265860100000015,0.5286269919999995
1696,II step,TaTlS2/TaTlS6,0.30718845100000003,0.52867939325
5081,II step,Mn2PbS4/Mn2PbS5,0.03427606900000002,0.5287012940000002
683,II step,NaRuS/Na2Ru2S3,-0.017549038000000072,0.5291530799999995
1448,II step,MnPtS2/MnPtS6,0.08931148099999997,0.52926603525
1134,II step,CsOsS2/CsOsS3,0.07655990099999999,0.5295556329999997
3660,I step,Cs2Al2S5/CsAlS4,0.2870358230000001,0.5296042400000003
8587,II step,CuGe3S4/CuGe3S8,-0.006071269999999962,0.5296161349999999
2298,II step,VInS3/VInS4,0.06735384499999997,0.5299294040000007
2172,II step,Ba(AuS)2/Ba(AuS2)2,0.13709986200000002,0.5305161479999998
6385,II step,TiCoS4/TiCoS6,0.127274871,0.5305706565000001
5605,II step,TaAgS2/TaAgS4,0.16558051099999993,0.5306433609999996
7567,II step,Zn(AuS)3/ZnAu3S4,-0.024856508,0.5306747279999997
6124,II step,Pd3Ru3S8/PdRuS6,0.054776252000000025,0.5307619700999997
7600,II step,PtRhS4/PtRhS6,0.04908591600000001,0.5308872315
7957,I step,Mg3RhS4/Mg3RhS8,0.43286013599999995,0.5309171880000001
2444,II step,NiPb2S3/NiPb2S5,-0.005513370000000073,0.5310031629999998
4631,II step,NiGeS2/NiGeS4,-0.011483788999999911,0.531100489
6432,II step,VCoS2/VCoS3,0.08760190000000001,0.531145532
1182,II step,RbRuS2/RbRuS3,0.0955218069999999,0.5314219710000003
5714,I step,Mn3Ni3S8/MnNiS3,0.08153933299999994,0.5314469970000015
485,II step,Cu4RuS6/Cu4RuS8,-0.036164402999999956,0.5316471985
8701,II step,Ti2Au6S7/Ti(AuS2)3,0.05125689499999997,0.5318163412000003
9531,II step,Ge2Au6S7/GeAu3S8,-0.09563750000000004,0.5318312832222223
8504,II step,NaHfS2/NaHfS4,0.45248341599999997,0.5318949120000003
5876,II step,LiRhS2/Li2Rh2S5,0.10528683700000008,0.5321312980000004
4038,II step,LiAuS2/LiAuS3,0.15362215,0.5322340990000001
9828,I step,TlAsS4/TlAsS6,0.15064734200000002,0.5322439905
3199,II step,Na2IrS4/Na2IrS6,0.13167560099999998,0.5324950820000001
2173,II step,Ba(AuS)2/BaAu2S5,0.18835401500000004,0.532502096
2042,II step,KNbS3/KNbS4,0.11857497599999989,0.5326342479999999
9288,I step,SnPt2S5/Sn(PtS3)2,0.07977718099999997,0.5326987909999996
5005,I step,CdTe2S5/Cd(TeS3)2,0.04389500700000004,0.5329501100000003
6942,I step,Tc(SbS2)2/Tc(SbS3)2,0.14481192799999998,0.5329777284999997
6223,II step,TcPd2S3/TcPd2S5,0.0325452690000001,0.5330167205
1812,I step,Mn2IrS4/Mn2IrS5,0.09384488999999996,0.5331022930000007
645,II step,TcMoS3/TcMoS6,0.15057635300000005,0.5331454723333333
6255,II step,MnCuS2/MnCuS3,0.065387309,0.5331589719999998
1851,II step,ScCrS2/ScCrS6,0.469511271,0.5331613052499999
5024,II step,Ga3RhS3/Ga3RhS8,0.09441578399999995,0.5331633436000003
6595,II step,In4PtS4/In4PtS6,0.013826549000000021,0.5331868165000002
9754,II step,InAu2S3/In(AuS2)2,-0.009797751999999993,0.5334187130000001
6670,I step,Co2AuS4/Co2AuS6,0.14805036800000004,0.5335249384999998
7184,II step,CsFeS2/Cs2Fe2S9,0.17631041999999997,0.5335266988000003
6317,II step,NaCrS2/NaCrS3,0.13738536899999998,0.5335730649999997
5234,II step,Tl2Tc2S5/TlTcS4,0.029594122999999972,0.533754623333333
2808,I step,Pd2PbS4/Pd2PbS5,0.06848001400000003,0.5338788640000001
9217,II step,TaCu2S3/TaCu2S5,0.07493472099999998,0.5338881895000003
6694,II step,Rb2Ti2S5/RbTiS4,0.28588044599999995,0.5339732853333334
1075,II step,In3SbS3/In3SbS4,-0.04240262500000003,0.5339944110000001
1111,II step,CsAgS/CsAgS3,0.08405768899999999,0.5342585465
8379,II step,Rh2AuS4/Rh2AuS6,0.03557413799999998,0.5343997620000001
2292,II step,V(InS2)3/VIn3S8,0.0671578650000001,0.5345601284999995
3989,II step,Ni(PtS2)2/NiPt2S5,0.013475656999999974,0.5345939599999996
241,II step,Mn3Tc3S8/MnTcS3,0.042195320000000036,0.5348419050000004
7703,II step,Na2GeS2/Na2GeS4,0.06510984900000005,0.5348436025000001
1946,II step,MgIrS2/MgIrS4,0.1320444340000001,0.5348746765000001
6442,II step,Mn(AuS)3/MnAu3S8,-0.06799221,0.5348754203999999
1685,II step,Y4Rh4S11/YRhS6,0.3769145010000001,0.5348973864615383
7439,II step,CrGeS2/CrGeS6,0.05314558699999994,0.5351003430000001
7864,II step,Cr2Ag2S5/CrAgS3,0.02846235099999994,0.5351944
7942,II step,TaWS4/TaWS6,0.16747188499999988,0.5355009700000002
3401,II step,Na2As2S3/Na2As2S7,0.05957430600000002,0.5355957902499999
4973,I step,AlTeS4/AlTeS6,0.24354457900000004,0.5356181310000001
4188,II step,BeRuS2/BeRuS4,0.06613779100000006,0.535672105
9877,II step,Be(AsS2)2/Be(AsS3)2,0.06188583400000003,0.53570275
19,I step,KGaS3/KGaS4,0.11384510999999986,0.5358250359999994
46,I step,NbTl3S4/Nb(TlS2)3,0.16590029000000006,0.5360881014999999
1577,II step,Ba2SnS4/Ba2SnS5,0.1324084000000001,0.5361193400000008
3545,II step,YTaS3/YTaS6,0.48577630500000013,0.5361217090000001
1225,II step,ReAg3S5/Re(AgS2)3,-0.03565210099999999,0.5361504450000001
7277,II step,Cs2Nb2S5/Cs2Nb2S9,0.2747350929999999,0.5363791175000001
2176,II step,Ba(AuS2)2/BaAu2S5,0.051254153000000024,0.5364739920000003
7311,II step,Hf2IrS5/Hf2IrS6,0.10221278700000003,0.5364916599999994
3452,II step,TiNi2S3/TiNi2S5,0.11701464700000008,0.5365094830000001
243,II step,Mn3Tc3S8/MnTcS6,0.13057708700000004,0.5366480189999998
5715,II step,Mn3Ni3S8/MnNiS4,0.04043048599999999,0.5366762732499994
2870,II step,LaAu3S4/LaAu3S8,0.1350919009999999,0.53670384375
7323,II step,CsCrS2/Cs2Cr2S9,0.27200079,0.5367435168000003
245,II step,MnTcS3/MnTcS6,0.088381767,0.5368486983333334
1007,II step,TaRh3S4/Ta(RhS2)3,0.08746969699999996,0.536861129
4255,II step,In2Pb2S5/InPbS4,0.03568816099999994,0.5368987000000001
1537,I step,HfAgS2/HfAgS3,0.23738694199999988,0.536978167
812,II step,Cr(HgS)3/CrHg3S5,0.023135185000000003,0.5370527194999999
7842,I step,Hg3RuS3/Hg3RuS4,-0.0040120490000000175,0.5371342970000001
431,II step,Co3Ir3S8/CoIrS6,0.030679941999999905,0.5371943660999999
960,II step,Be(IrS2)2/Be(IrS3)2,0.06641048199999999,0.5372948050000002
5419,II step,YSnS2/YSnS4,0.31843698,0.5373197869999999
665,II step,Na2PdS2/Na2PdS4,0.04285883899999998,0.537347145
6023,II step,GaBiS2/GaBiS4,0.06456297700000002,0.537438495
6103,II step,Co4Rh2S7/Co2RhS5,0.022335946999999967,0.5375582016666662
3385,II step,LiGaS2/LiGaS3,0.17493152600000017,0.5375679299999998
9614,I step,Ni(AuS)2/Ni3(Au3S4)2,0.03861910099999999,0.5378228250000001
8267,II step,La3In3S8/LaInS4,0.20505237600000004,0.5378697302499997
2446,II step,NiPbS2/NiPbS4,0.07134395900000001,0.5380743085000002
9252,II step,Ca3LaS4/Ca3LaS8,0.5663955,0.5382040799999999
6847,II step,Ti2Pb4S7/TiPb2S5,0.09933590899999989,0.5384162866666662
4308,I step,Ta(HgS2)2/TaHg2S5,0.09912001999999998,0.5384991640000001
8364,II step,Rh(AuS)3/RhAu3S8,-0.09207958,0.5385666496
6064,I step,BiRhS3/BiRhS6,0.24977052200000005,0.5386044473333332
2749,II step,ScHg2S3/ScHg2S5,0.10969281200000003,0.5386154740000002
8738,II step,VAsS3/VAsS4,0.059175372000000004,0.5386828719999999
6154,II step,In(GeS)3/InGe3S8,0.00793987500000004,0.5386881520000002
1452,II step,Mn2Pt2S5/MnPtS6,0.05141293999999996,0.5387284127142858
7787,II step,RbTcS2/Rb2Tc2S5,0.05097997199999993,0.5388449380000004
3495,I step,Tl2Rh2S5/TlRhS4,0.16030371199999993,0.5388515053333331
9802,II step,KAgS/KAgS2,-0.0023736950000000645,0.5388751350000001
7706,II step,CaPbS2/CaPbS4,0.29410740000000013,0.5389555544999998
8384,II step,ReNi3S4/Re(NiS2)3,0.011328875999999988,0.539029948
3259,I step,BeSb2S5/Be(SbS3)2,0.05898660999999994,0.5392554199999999
7213,II step,Cu(AuS)3/CuAu3S8,-0.126770616,0.5394480027999999
1828,II step,Mo(Au2S3)2/Mo(AuS2)4,-0.013538241999999978,0.5396122569999999
1199,II step,CoGe3S2/Co(GeS2)3,-0.016097307000000005,0.53963391625
7511,II step,Sr3PbS4/Sr3PbS8,0.432921409,0.5396732850000001
6585,II step,InPtS3/InPtS4,0.019446611000000003,0.5396973840000006
1674,II step,YRhS2/Y2Rh2S5,0.10559606599999993,0.5397258199999992
8802,II step,GaTe3S4/GaTe3S8,-0.03761345199999999,0.5398914727499999
4495,I step,YZr2S5/Y(ZrS3)2,0.22520518300000014,0.5401172079999998
6433,II step,VCoS2/VCoS4,0.1439179180000001,0.5402450355000004
5830,II step,VNiS2/VNiS3,0.07331740900000006,0.5403436239999997
10018,II step,Ga2PdS2/Ga2PdS4,0.13637435399999998,0.5403657305
1542,II step,Hf2Ag2S5/Hf2Ag2S9,0.24144494500000002,0.5404608500000001
6167,II step,In3GeS3/In3GeS8,0.017018139000000043,0.5408202261999999
8157,II step,TaFeS3/TaFeS6,0.20191621800000004,0.5408391833333335
8825,II step,NbTeS3/NbTeS4,0.030657529999999933,0.5410637439999997
5510,II step,Cd2Rh2S5/CdRhS4,0.02332741000000005,0.5411937033333332
6042,II step,Ni(RhS2)2/Ni(RhS3)2,0.028302072999999983,0.5412086655000001
6004,I step,Y2GeS4/Y2GeS5,0.19624555099999985,0.5412168279999996
8357,II step,CrSnS2/CrSnS6,0.09649056200000006,0.54128539175
7266,II step,Cu3AuS3/Cu3AuS8,-0.09142232,0.5415286756
5324,I step,TeRhS4/TeRhS6,0.15479612300000006,0.5415479365
9354,II step,Re2RuS4/Re2RuS5,0.028524100999999913,0.5418136550000003
8741,II step,VIr3S4/VIr3S8,0.06538826199999992,0.5418206590000001
6104,I step,Co2RhS4/Co2RhS5,0.07020038399999995,0.5420417560000006
3512,II step,Tl2Ge2S3/TlGeS4,-0.04493540500000004,0.5421147942
3562,I step,Ca2GeS4/Ca2GeS5,0.201265335,0.5421463180000003
5181,II step,Mn(CrS2)2/MnCr2S5,0.06404364100000004,0.5422091780000002
5910,II step,RbMnS3/Rb2Mn2S9,0.10279941599999998,0.5424226920000002
5124,II step,ZrCoS4/ZrCoS6,0.14723682399999993,0.5424745204999999
4475,II step,Ni2AsS3/Ni2AsS5,0.02816885800000002,0.5425560629999999
2855,II step,Na2Tc2S5/NaTcS4,0.08973455500000005,0.5425620890000005
9686,II step,HfHgS4/HfHgS6,0.15991544800000013,0.5427811400000002
5060,II step,KCrS2/KCrS4,0.19966495000000006,0.543238536
1631,II step,LiCuS3/Li2Cu2S7,0.0006610749999998999,0.5432745219999999
5294,II step,TePtS3/TePtS4,-0.02743929700000003,0.543303453
1785,I step,Mn3(Ir3S4)2/MnIr2S3,0.03814643699999998,0.5433786929999993
8287,II step,RePtS4/RePtS6,0.061843037000000045,0.5433977644999999
7966,II step,Ba2SrS3/Ba2SrS5,0.4382135870000001,0.543445825
8028,II step,CsIrS2/CsIrS4,0.15065574599999998,0.543491771
4327,II step,AlAsS2/AlAsS3,0.05859351099999999,0.5435926510000004
5626,II step,MnAsS2/MnAsS4,0.0016148690000000743,0.5436428130000002
4678,II step,Cu3RhS4/Cu3RhS8,-0.04432529199999996,0.5437118235
6019,II step,Ag4PbS3/Ag4PbS6,-0.10092675700000003,0.5438281893333333
573,I step,AgBiS2/Ag2Bi2S7,0.15334993600000002,0.5439106603333335
6495,II step,MnAg3S4/MnAg3S8,-0.10277748099999995,0.5440374765000001
6206,I step,In2IrS4/In2IrS5,0.0899559860000001,0.5441759079999997
4626,II step,Ni(GeS)3/NiGe3S8,0.024358630000000048,0.5441811778000001
8788,I step,Sr(Au2S3)2/Sr(AuS2)4,0.09411722499999997,0.5442721125000003
2084,II step,Ge2OsS2/Ge6Os3S8,-0.03722399399999998,0.5443010560000001
3264,II step,Sr(CrS2)2/SrCr2S5,0.11730706700000004,0.5443909419999997
3465,II step,Sr2CuS3/Sr2CuS5,0.2876144650000001,0.5444717380000004
6471,II step,TaTiS4/TaTiS6,0.21524190899999995,0.5444788320000002
9259,II step,Cs2V2S5/Cs2V2S9,0.2495682239999999,0.5446342474999999
7996,II step,In3BiS3/In3BiS4,-0.005429208000000019,0.5446857920000001
4666,II step,CuRhS2/Cu3Rh3S8,-0.017251609999999973,0.5447463805000003
5158,II step,SrPtS2/SrPtS3,0.15920758299999993,0.5447470700000006
821,II step,CrHgS2/CrHgS3,0.05086153800000004,0.5450504660000002
5438,I step,Te2OsS5/Te2OsS6,0.067142129,0.5450992479999996
3909,II step,YPbS2/YPbS4,0.3363380439999999,0.5451801615000003
5607,II step,Ta2AgS4/Ta2AgS5,0.02046179799999992,0.5452287410000007
5260,II step,BaPtS2/BaPtS4,0.276397467,0.5452506355
525,II step,FeRhS2/Fe3Rh3S8,0.029869258000000065,0.5453028169999996
4653,II step,Tl2CrS3/Tl2CrS5,0.008843899000000044,0.5454685619999997
2703,II step,Ge(RhS)4/Ge(Rh2S3)2,-0.035470903,0.545493929
5999,I step,AlSbS4/AlSbS6,0.233107328,0.5454980875
4534,II step,Tc2RuS4/Tc2RuS5,0.030309558000000014,0.5455117090000003
5244,I step,CrAs2S5/Cr(AsS3)2,0.05687069900000008,0.5456621879999997
